WAFER_ID,STAGE,USAGE_OF_BACKING_FILM,USAGE_OF_DRESSER,USAGE_OF_POLISHING_TABLE,USAGE_OF_DRESSER_TABLE,PRESSURIZED_CHAMBER_PRESSURE,MAIN_OUTER_AIR_BAG_PRESSURE,CENTER_AIR_BAG_PRESSURE,RETAINER_RING_PRESSURE,RIPPLE_AIR_BAG_PRESSURE,USAGE_OF_MEMBRANE,USAGE_OF_PRESSURIZED_SHEET,SLURRY_FLOW_LINE_A,SLURRY_FLOW_LINE_B,SLURRY_FLOW_LINE_C,WAFER_ROTATION,STAGE_ROTATION,HEAD_ROTATION,DRESSING_WATER_STATUS,EDGE_AIR_BAG_PRESSURE,AVG_REMOVAL_RATE
-879170076,B,2785.277777777778,737.943415637917,322.70781892985053,2803.8625,40.8267195767191,124.40666666666661,32.81944444444444,984.0674999999986,4.9876262626325225,33.02700922266272,835.5833333333334,3.3942901234551597,0.5858585858586434,220.7255555555557,14.074289405680444,56.78399122801414,159.99111111111173,0.11666666666666667,22.531144781141773,58.98405
-879170072,A,814.3862134088483,630.9096632043754,139.97272059598015,2731.6154390934844,67.19681640359207,208.9801699716716,55.69405099150141,1564.507648725213,7.8665979912456026,9.656781511380636,244.31657223796034,4.860324205222894,0.9039402523822653,328.7104815864025,14.285526055729418,56.65349634704147,159.98186968838584,0.12464589235127478,39.70212035366797,71.253
-879170072,B,1379.1852367683007,663.509749303586,294.4165892913171,2753.6204735376045,67.4267144183475,209.3080779944295,53.72823816155989,1505.7802228412263,8.246138262873425,16.353975139549277,413.7555710306407,5.300216651189486,0.9014940491264474,343.1442896935931,13.882878797687994,58.232297317044086,160.6685236768808,1.0,37.993584873809105,72.5385
-879170068,A,1638.330952381,678.329100529263,197.64021164028856,2763.75,68.34965986392639,210.16457142857203,55.95982142857143,1625.6202857142882,7.916623376624558,19.426849237728796,491.4992857142857,5.4575396825367655,0.9038961038961905,331.9359999999998,13.229235880393974,57.990977443557476,160.10057142857187,1.0,39.841558441545644,63.34515
-877170366,A,1514.1762728127649,673.3333333329957,87.37965631337553,2760.25,33.909702209402646,105.36829971181544,28.061959654178676,848.0308357348694,3.984149855908501,17.954659361435322,454.2528818443804,3.2272654498872906,0.4977731202515561,174.3100864553318,14.622344346889285,58.91286212643801,160.03688760806966,0.11815561959654179,20.044537594957884,69.8253
-877170366,B,2202.6977401130225,707.9472693032544,40.087884494659164,2783.61511299435,66.64783427494673,203.8745762711867,52.19367937853107,1467.3915254237272,8.01746276325028,26.118945534931655,660.8093220338983,5.5065128687987475,0.9039548022599736,336.8067796610163,14.316121403224919,56.977029437941916,160.28022598870112,0.1440677966101695,37.04074644752462,69.8028
-877170358,B,1971.7765042971046,695.1851851849952,163.14549506513217,2775.0,51.51589575657356,159.65157593123223,41.50698424068768,1172.1232091690554,6.198879916650714,23.380749062829974,591.53223495702,3.7109996816287447,0.7033081531649551,278.8928366762176,14.183381088819148,57.81857939972397,159.67908309455646,1.0,28.964139967004872,71.14995
-877170350,A,1917.77698863642,692.7683080810444,115.17887205396282,2773.369318181818,68.37797619045284,213.58295454545498,56.88121448863637,1513.0670454545443,8.050878099174476,22.74043860041985,575.3330965909091,5.454940025250047,0.9039256198347974,340.4227272727272,14.176136363631565,57.23235645928055,160.05454545454592,0.13636363636363635,40.60864325067605,61.56015
-877170346,B,2208.0840455839607,708.3138123880227,44.91716788014237,2783.8618233618236,34.033374033372056,102.50940170940163,26.27938034188034,850.4555555555561,4.037425537437856,26.18281476975002,662.4252136752136,3.1948401392834747,0.5050505050505554,176.32022792022784,14.321871066051516,56.99767581340646,160.18233618233666,0.5669515669515669,18.632478632479007,72.50895
-877170338,A,1748.8521126746741,683.3333333329957,295.97496087651234,2767.1098591549294,35.13749161635328,108.46985915492947,28.864436619718308,867.5247887323939,4.1272727272728424,20.737376830138484,524.6556338028169,3.7507824726110908,0.9090909090909961,179.72056338028162,17.70782836554124,56.1623424758511,160.17126760563414,0.09295774647887324,20.525821596246438,65.424
-877170330,A,1924.3833333331143,693.1312169310849,121.04338624337734,2773.615,68.42312925167687,213.29828571428612,56.89196428571429,1519.529142857146,8.051948051949275,22.81877470354657,577.315,5.426190476187935,0.9038961038961905,336.2159999999995,14.443189368764356,57.227819548818545,160.02742857142914,0.5685714285714286,40.46233766232274,61.5486
-877170326,A,1911.143192488451,692.5925925929973,109.29577464791534,2773.25,68.27632461433014,212.37971830985967,56.53697183098591,1512.3430985915513,8.002944942382156,22.661804821008715,573.343661971831,5.440923317681626,0.9039692701665398,337.0805633802813,14.091713069107639,56.26130467008328,160.0090140845076,0.14366197183098592,40.330345710618744,61.2159
-877170322,A,1688.92142857077,680.5417989417169,242.45714285723957,2765.1164285714285,43.67074829931757,157.98171428571456,39.47857142857143,1170.9805714285712,5.720909090909572,20.02673630715984,506.6764285714286,3.8492063492046347,0.7012987012987695,304.28800000000024,14.606644518266236,57.05488721798808,160.09142857142916,0.13142857142857142,28.49264069263916,65.90055
-877170322,B,2196.0481586404817,707.5836743257814,34.1852901059742,2783.5,67.17658168082335,205.69971671388097,52.647839943342774,1484.9167138810205,8.120654133427166,26.040096742763822,658.814447592068,5.508734655333562,0.9065155807366307,337.8560906515579,14.297384544430464,57.17123900396013,160.22662889518475,0.5722379603399433,37.419520988922415,70.4697
-877170314,B,2581.208920187972,727.5722483045207,141.48356807505934,2796.8612676056337,67.39771965123225,206.3459154929582,52.85475352112676,1457.0839436619717,8.130217669674368,30.60722039747358,774.362676056338,5.430359937400551,0.9065300896287679,341.4501408450699,14.076645922040063,55.46034099328934,160.18028169014113,0.5690140845070423,37.40845070422257,65.7627
-877170272,A,2046.649999998198,698.691005291312,230.02539682546555,2777.367142857143,34.22040816325319,105.57599999999987,28.126785714285713,808.7485714285709,3.9709090909094855,24.268577075095635,613.995,3.1726190476184555,0.4961038961039456,173.35199999999995,14.257142857136555,57.026691729265046,160.1280000000005,0.11714285714285715,20.027705627697955,65.0508
-877170268,A,1324.2454632280226,660.7407407409981,245.658495171361,2751.75,69.02169463771735,214.09512893982824,54.8307664756447,1414.1020057306614,8.085699400899031,15.702515374243221,397.27363896848135,4.736150907352783,0.9038812190675521,339.4659025787958,14.601852468841727,58.12471723715101,160.45845272206338,0.5472779369627507,40.58174871927943,69.24525
-877170268,B,2034.869047619085,698.1481481480004,219.24444444444276,2777.1121428571428,66.8857142857061,205.28914285714282,52.57053571428571,1501.9234285714285,8.093116883142967,24.12888198757719,610.4614285714285,5.563888888887106,0.9064935064935933,340.8079999999996,14.261129568100072,57.68984962399855,160.15542857142904,0.5657142857142857,37.3861471861426,72.0123
-877170264,A,1721.2168560608814,681.8518518519996,271.3468013468321,2766.0,67.83820346318215,211.75909090909133,56.30770596590909,1577.7715909090934,7.989927685950952,20.409686040232355,516.3650568181819,5.445075757573855,0.9039256198347974,332.53977272727167,14.37962473572553,57.64391447363778,160.15454545454602,0.5795454545454546,40.06973140494751,60.30495
-877170264,B,2346.3736791532833,714.0740740739933,167.84075141441446,2787.75,34.458624948536,104.62824207492783,26.80115273775216,880.7031700288185,4.107414199643739,27.822612796311194,703.9121037463977,3.1844380403450447,0.5056326958344753,182.54870317002923,14.692714965478658,58.07143940537333,160.36887608069222,0.5590778097982709,19.04200506505917,68.8746
-877170260,A,1885.6460674154773,691.2817311690856,86.65626300457815,2772.365870786517,66.16773675760204,207.06741573033753,55.13254915730337,1559.8685393258406,7.7808988764057165,22.35943953458705,565.693820224719,5.354244694130833,0.9090909090909961,321.88988764044865,13.991377057743234,56.10474571253473,160.1528089887646,0.1853932584269663,39.185393258412134,57.82185
-875170112,B,9918.201164874989,569.7949024295156,60.0816407805641,2690.3622311827958,67.13389656937056,212.39032258064543,54.37079973118279,1503.3346774193544,8.326857282508362,117.6071284372983,2975.4603494623657,4.727075866187648,0.9066471163246222,361.7569892473109,13.585896474111893,55.26209677413437,160.06021505376384,0.5752688172043011,38.008308895405676,63.42225
-875170052,B,9570.197858473033,549.789985516452,117.93916821858639,2676.858240223464,66.63740356476879,208.64245810055885,53.43837290502793,1480.5184357541903,8.182453021841233,113.4806070174054,2871.0600558659216,4.282278088142149,0.9090909090909961,348.26368715083737,13.90736650642562,56.30329314902295,160.25027932960967,0.09217877094972067,37.56560013542303,65.91045
-873170366,A,9937.356081709437,570.5467863405861,77.032910347669,2691.0,47.65486138743878,146.7877437325906,39.11559888579387,1141.5267409470744,5.49126361104288,117.83426183835377,2981.2068245125347,3.568167749921596,0.6761205368448366,275.5387186629523,13.807086869204694,63.61274006737761,159.27799442896995,1.0,27.48628344727891,59.68785
-873170366,B,188.23515981740536,596.4667681379979,250.2242516488795,2708.5,66.99412915850426,209.33917808219212,53.75599315068493,1455.6509589041095,8.235740971363159,2.232064540581279,56.47123287671233,5.460806697106786,0.909090909090996,350.8131506849309,13.726664542843245,52.03929343902794,159.9473972602744,0.1178082191780822,37.99999999999818,59.37135
-873170362,B,316.71703296700537,604.0740740739943,35.02238502238929,2713.609203296703,67.32208267921443,211.3450549450555,54.183550824175825,1440.7928571428574,8.289835164836987,3.7555379403208313,95.01510989010988,4.50740231989997,0.9065934065934933,353.7999999999993,13.780347559412144,57.15080971653537,160.09670329670368,0.07967032967032966,38.20346320346357,69.61065
-873170354,A,9894.543981480934,568.8888888889994,39.08436213992016,2689.75,66.15740740738529,210.1600000000007,56.072048611111114,1492.7466666666674,7.878914141417359,117.3266633728941,2968.3645833333335,4.324845679010155,0.8712121212122047,352.34111111111025,13.746124031002923,56.02083333327978,159.98222222222276,0.11666666666666667,39.270202020177386,60.59415
-873170354,B,114.7430555555444,593.7037037039992,184.89300411514995,2706.5,65.912698412691,200.80333333333385,51.607638888888886,1573.953333333333,7.891919191922035,1.3605895915692232,34.422916666666666,5.398919753084325,0.9065656565657433,333.7288888888886,14.104005167953348,56.50986842100105,159.92000000000058,1.0,36.46717171717669,65.79675
-873170346,A,9958.359082397239,571.4814814809964,95.74698293798862,2691.5,66.94087747456355,205.7191011235955,54.72612359550562,1575.4904494382045,7.7219101123620195,118.08333703416594,2987.508426966292,5.616807116102971,0.9065372829418641,331.0842696629212,14.046903579822427,56.067415730287976,160.25168539325884,0.16853932584269662,39.02366360230381,63.01095
-873170342,B,9985.908882784111,572.39112739119,120.26048026051383,2692.25,67.01857666142318,211.8923076923078,54.223042582417584,1492.6500000000005,8.323926073935935,118.40998675240115,2995.772664835165,4.8214285714269955,0.909090909090996,363.9461538461548,13.753513927926996,55.342322151490535,160.00879120879168,1.0,37.98701298700913,63.5892
-873170338,A,10190.857487912743,580.8341384864813,302.4025764894931,2697.813768115942,38.020703933736556,113.33913043478243,30.911231884057973,999.5982608695646,4.315810276681572,120.8402073665414,3057.2572463768115,3.8941223832514393,0.6245059288538162,212.24811594202907,18.26491405459924,57.99885583519529,160.1113043478267,0.2,21.352657004818585,61.75965
-873170334,A,344.40891472865366,605.1851851849956,59.62316968131046,2714.25,68.57558139532858,212.06511627907022,56.5234375,1704.0845930232567,7.966569767445054,4.083900174646917,103.32267441860465,4.777131782943951,0.9038054968288393,335.2511627906972,14.504461871277277,51.9048347612689,160.12093023255844,0.561046511627907,39.77977448906763,60.5967
-873170318,A,10006.281492250293,573.3333333329961,138.40869939709867,2692.75,67.72978959023233,209.82209302325612,55.86936773255814,1583.422674418605,7.877510570827529,118.65155919665996,3001.8844476744184,5.632267441859382,0.9064482029599178,333.1755813953485,14.601135749047245,60.39473684205065,160.27906976744234,0.15406976744186046,39.826462297369595,64.5318
-873170318,B,121.36600378790617,593.8773148149317,190.7638888888862,2706.6178977272725,66.53544372293536,203.94204545454576,52.36594460227273,1531.5144886363646,8.013429752071316,1.4391225745610492,36.40980113636363,5.33577967171545,0.9065082644628967,333.79659090909075,14.287130021136653,58.60047846884749,160.18181818181856,1.0,37.12379476584231,66.2457
-873170306,A,145.8238904627478,594.9826880705225,212.46458923514137,2707.363314447592,67.60690678535647,209.8878186968844,55.86225212464589,1620.0577903682731,7.901364924030937,1.7291370410592584,43.7471671388102,5.56735914384461,0.9065155807366307,333.1682719546732,14.050332696484007,62.46048904123983,159.79150141643103,0.1558073654390935,39.72186453770806,60.16635
-873170306,B,418.0787037036891,609.2592592590015,125.06378600836057,2717.0,34.70502645502108,105.90666666666651,27.1484375,841.013333333333,4.148358585859748,4.957454984629574,125.42361111111111,3.007330246912304,0.5050505050505553,176.90555555555528,14.308139534876922,55.0756578946876,160.10666666666717,0.5666666666666667,19.255892255893343,70.986
-873170272,A,9591.540114611747,550.7407407409994,136.91393399158653,2677.5,35.400463910506836,108.73581661891102,27.836676217765042,848.1214899713469,3.912216723104983,113.73367724822269,2877.4620343839542,3.2071792422788796,0.5105496222975241,179.56905444126048,14.400613047239611,56.53257427230868,160.0916905444131,0.5587392550143266,20.662498914651824,55.08765
-873170272,B,9925.562386157117,570.1619105442574,66.6160696215311,2690.6099726775956,85.39422326295008,277.422950819672,66.1005806010929,1780.680327868854,10.241306507696681,117.69441564606777,2977.6687158469945,5.07172131147401,0.9066070541481244,335.93879781420696,13.794637183879958,54.54091170543481,160.22732240437216,0.18032786885245902,44.600099354211416,64.89795
-873170256,B,9752.954132607209,557.9372287819781,280.3834897567769,2682.358310626703,66.89762553521265,206.36403269754766,53.81641689373297,1531.127247956404,7.926430517714129,115.64767746177932,2925.886239782016,4.72752043596507,0.9066138221452439,331.01035422343375,13.770990431525028,55.27606482140606,160.25286103542282,0.5994550408719346,38.17108413838412,58.8924
-873170248,A,9532.949438202217,547.9504785685054,84.81481481481437,2675.61797752809,68.45104333871224,212.05280898876447,54.274929775280896,1577.0570224719108,7.638151174668014,113.03895390140472,2859.8855337078653,5.528245942570217,0.9065372829418641,336.26741573033615,13.95675463809094,56.87241277346111,160.26067415730392,1.0,40.22046305753696,55.66965
-873170248,B,9991.844223486385,572.7493686871235,125.4566498314381,2692.356534090909,36.81141774891329,112.5374999999999,28.833451704545453,880.834943181818,4.431947314053633,118.48036628625654,2997.5532670454545,3.3333333333323023,0.5423553719008801,196.39772727272782,14.31752114164285,52.563172846848374,160.10909090909146,0.5909090909090909,20.340048209365357,63.10665
-873170244,B,10130.96929825027,578.5565302148707,249.17933723197368,2696.2763157894738,55.78195488720642,200.4473684210529,45.3297697368421,1486.4336842105274,7.477272727273924,120.1300707301471,3039.290789473684,5.510599415202647,0.8995215311005643,353.92,15.53671970623423,53.36703601102767,160.3284210526323,0.23684210526315788,33.15311004784467,68.45265
29494096,A,8315.004901960772,597.2135076250597,137.9760348584616,4256.7507352941175,64.3739495798293,200.74588235294132,53.35294117647059,1680.7508823529392,7.545588235295898,98.59689607067942,2494.5014705882354,5.521650326795491,0.903743315508108,312.3399999999995,14.80848153214182,58.39086687299703,160.20705882352993,0.18529411764705883,38.078431372536315,74.44695
29494096,B,8796.176035503007,624.0740740739948,240.1687486303102,4274.869822485207,63.696816004486266,195.5360946745563,50.11556952662722,1627.3846153846143,7.699435180219238,104.30248263441992,2638.8528106508875,5.67102235371387,0.9064012910167626,326.7218934911247,14.704830053663253,59.33782310801334,160.2556213017756,0.591715976331361,35.57199211044976,87.43395
29494108,A,8251.488095236662,593.1437389769269,81.46604938273693,4254.115327380952,33.43679138322028,102.68928571428557,27.416294642857142,858.4642857142865,3.872835497836789,97.84373235458546,2475.4464285714284,3.330853174601962,0.4978354978355477,170.59166666666658,14.91348283498995,58.74765037590148,160.1904761904767,0.5416666666666666,19.55717893217862,74.1564
29494108,B,8644.213930348118,616.2962962960008,105.08347153117622,4269.620149253731,64.31982942428557,194.414328358209,49.73787313432836,1649.734925373133,7.635413839896338,102.50056043891642,2593.2641791044775,5.631840796017665,0.9036635006785129,320.34507462686616,15.006594932311101,59.273369992077036,160.1719402985079,0.5970149253731343,35.33514246947016,88.94865
29494116,A,8321.153846153866,597.579443348563,143.4341442033846,4256.875,64.4026486334242,200.20118343195293,53.204511834319526,1702.8923076923063,7.531468531470263,98.66980845241812,2496.346153846154,5.61801446416671,0.9064012910167626,313.93136094674503,14.982110912337646,59.06882591087088,160.24615384615427,0.5887573964497042,37.9496144880584,75.30645
29494116,B,8711.717836257132,619.799653454824,165.1440329217691,4272.0,65.4650515176874,199.9228070175438,50.15533625730994,1632.6061403508777,7.708931419458782,103.30100201089762,2613.5153508771928,5.613628979856833,0.9064327485380986,326.1672514619888,14.653202774371296,58.72883964291194,160.02807017543915,0.17543859649122806,37.14424951266568,85.6857
29494128,B,8790.034516765274,623.8735481044379,234.7074293228873,4274.75,63.95463510845997,194.81538461538497,49.91031804733728,1634.8846153846155,7.667428725135713,104.22965830150876,2637.0103550295858,5.562541091386062,0.9037116729425289,319.7467455621303,14.727535434150834,60.47921208340202,160.0946745562134,0.5828402366863905,35.48323471400062,87.93255
29494136,A,8363.425925926074,599.6296296300042,181.03963612728086,4258.37134502924,64.37482595378091,201.18947368421087,53.490497076023395,1661.4000000000005,7.54997341839719,99.17105841019001,2509.027777777778,4.935428849900945,0.9064327485380986,316.44093567251423,14.454644362841465,60.04693751917715,160.3742690058484,0.5584795321637427,38.17384370013735,75.8166
29494136,B,8757.107843137448,622.3943355120506,205.4400871459291,4273.623529411765,63.83053221286316,193.47529411764737,49.51930147058823,1629.9705882352948,7.616176470603036,103.83922343636473,2627.1323529411766,5.549428104574464,0.9090909090909963,333.4800000000002,14.710670314631246,59.101393188795086,160.33882352941208,0.5970588235294118,35.22103386809144,87.8307
29494140,B,24.73205506391504,634.2532503001954,54.738337157217885,4281.865781710914,63.513133867093664,191.150442477876,48.85324483775811,1611.792920353982,7.492223116129887,0.29326547506620415,7.419616519174041,5.136020976726937,0.9090909090909963,315.2601769911501,14.668999108179,58.93533612787071,160.10383480825993,1.0,34.77160990434652,91.3503
29494154,A,219.01397515512735,644.6296296295038,227.3936047849509,4288.873447204969,33.6172729961547,105.57763975155277,27.99398291925466,836.4652173913045,3.946075663468514,2.597003657967458,65.70419254658385,3.137508626639042,0.4743083003953048,164.4260869565214,12.528528094752561,58.62741091852281,160.41739130434814,0.09006211180124224,19.98588368153598,75.9921
29494154,B,638.4433962264314,668.8888888889992,250.77335196833366,4305.125,68.3632824198631,209.39622641509456,53.68514150943396,1496.1773584905654,8.256718124658027,7.570475054066512,191.53301886792454,5.572152341019622,0.9090909090909965,329.6163522012584,15.926575983612022,62.87322078775382,160.4729559748433,0.559748427672956,38.43910806175165,86.64645
29494162,A,8632.257053291796,615.7424822944681,94.51991176129599,4269.371473354232,65.99641737571899,198.06394984326022,51.71140282131662,1859.8109717868313,7.6070105443166,102.35877928810972,2589.6771159874606,4.8715604319045145,0.9033912795669151,320.15673981191213,7.807100677986931,46.999670021398,159.20752351097227,0.18808777429467086,36.46622969505996,77.14635
29494170,A,8375.698924730983,600.1781253392329,191.9561203432755,4258.75,65.00628403855737,201.53313782991262,53.618035190615835,1676.977126099705,7.578778992270671,99.31658804029554,2512.7096774193546,5.710329097424128,0.9037589976007265,321.8521994134897,14.681170292566968,59.45554869573488,160.38475073313822,0.592375366568915,38.17204301073,74.8374
29494170,B,8933.861434107193,632.962962963005,31.591300602911012,4280.868459302325,34.49197120707385,108.8302325581394,27.84702034883721,830.4505813953493,4.267441860465609,105.93511581957573,2680.158430232558,2.6170865633068345,0.5047568710359912,173.46162790697664,15.543537047046582,58.09784271720476,160.03720930232598,0.09302325581395349,19.677589852007856,94.43955
31494168,A,240.6181998021485,645.7346961207231,246.64029014173263,4289.61646884273,65.06570580755421,200.75608308605374,53.350333827893174,1639.9442136498506,7.531831669816583,2.853180234809371,72.18545994065282,5.662298054729964,0.9063933099542278,312.44510385756683,14.9782623697412,59.73020459153792,160.3418397626118,0.5905044510385756,38.184515780949454,75.1479
31494172,B,161.08120868748426,641.657748399775,175.9227783024191,4286.769830028328,74.87387022784745,243.69178470254957,58.17103399433428,1615.6827195467413,9.019701261919169,1.9100538579549358,48.32436260623229,4.843405728674042,0.9065155807366307,287.2419263456092,14.183411291910438,57.43141493955826,160.08158640226682,0.5524079320113314,39.32612241395882,81.77625
31494350,A,617.5812017864448,667.9970226011542,232.0341047502695,4304.594397076736,31.87112116466883,109.41778319123014,29.823005481120585,828.5006090133955,4.2886169859400844,7.323097254386643,185.27436053593178,2.560732169440164,0.4750304506699598,181.56004872107195,8.388522221903942,24.286492723874,158.98660170523857,0.38246041412911086,20.36503893994409,73.61865
31494354,A,354.9703264096377,651.6584240024558,348.2052972855602,4293.614985163204,33.375724176906,103.16439169139461,27.42303412462908,852.4566765578641,3.868357162127215,4.209134305251585,106.49109792284867,3.2595614902729673,0.49635824116541255,166.73709198813077,13.697467393549855,58.16960799620609,160.20890207715172,0.5400593471810089,19.570182537540706,72.08775
31494362,A,252.93756145523017,646.2962962960008,257.59204632361326,4289.870943952802,64.93187245400786,201.9610619469026,53.62463126843658,1648.526548672565,7.60445159560311,2.999288770739553,75.88200589970502,5.614142903964007,0.9064092249933827,317.96106194690236,14.108527131777642,64.96079801266897,160.0471976401185,0.18289085545722714,38.37758112093109,73.8966
31494370,A,246.71597633134303,646.0968660967695,252.0666228358901,4289.75,65.23809523810701,202.17159763313626,53.71486686390533,1668.8076923076947,7.651828940292147,2.9254858853542047,74.01479289940828,5.600756081524225,0.9037116729425289,315.63786982248484,14.870648135400945,58.97422921202219,160.1704142011838,0.5946745562130178,38.463331540242585,74.36985
31494374,A,228.46323529413527,645.3551198258097,235.88017429194994,4289.122058823529,64.33473389356693,199.6976470588237,53.04044117647059,1641.7279411764682,7.533422459894696,2.7091083468959374,68.5404411764706,4.81413398692596,0.9064171122995522,301.9305882352939,14.716826265383602,59.24148606805332,160.12235294117693,0.1676470588235294,37.99108734402189,76.6848
31494378,A,258.9707341270002,646.4869929453305,262.95634920627987,4290.116071428572,56.743197278919624,219.9142857142861,62.04892113095238,1416.071428571429,8.918560606068164,3.070828627891975,77.69196428571429,7.291253306875712,0.9090909090909963,335.0500000000001,14.341085271313037,67.72478070168465,159.92380952381,0.19642857142857142,40.07034632034516,73.24275
33494116,A,305.8211500974881,648.6917912067175,304.5917262290854,4291.5,64.40267335004579,200.5438596491227,53.32785087719298,1648.9929824561389,7.53508771930111,3.6263377481896826,91.74634502923976,5.0328947368410875,0.9064327485380986,309.02339181286516,14.579763361887666,58.80116959058768,159.7941520467841,0.14912280701754385,38.049796207688395,74.0394
33494120,A,392.76262626262155,655.7340067342777,32.374859708196205,4296.127272727273,50.28138528140802,157.24727272727276,39.83143939393939,1218.9509090909091,5.873002754821784,4.657264343033489,117.82878787878788,5.410774410772365,0.7520661157025524,265.1006060606063,14.895701198023254,61.18102073358682,160.04848484848517,0.6181818181818182,27.22865013773631,74.68125
33494136,A,573.0312185297622,666.0053709298397,192.7044869644135,4303.172960725075,53.01395482664569,167.23504531722048,44.6327416918429,1248.895468277945,6.27107937380104,6.794836583356986,171.90936555891238,3.6505538771393766,0.7195825322714241,277.03927492447167,20.584557015379705,52.903879790074825,160.44471299093706,0.7854984894259819,31.121486771031215,72.76305
33494140,B,644.6749755620936,669.0659280981249,256.2962962963222,4305.365102639296,64.6376204440483,197.04985337243414,50.492118768328446,1641.556891495601,7.731404958678397,7.64436729915413,193.4024926686217,5.683447376995123,0.9064249533458614,318.5923753665693,14.990111164146988,58.42105263152131,159.98123167155472,0.16129032258064516,35.804674309071764,85.26705
33494166,A,566.6366366366276,665.7279501726719,186.9113558001863,4302.873123123123,66.04747604748727,207.67927927927917,55.258070570570574,1686.9783783783764,7.8390663390684345,6.7190115016199945,169.99099099099098,5.2715215215203655,0.9090909090909964,308.7147147147151,12.154480061452569,71.00403034606597,160.35555555555604,0.5705705705705706,39.310219310205426,73.33245
35494162,A,619.6944444444879,667.9539842873635,234.07631874302976,4304.615151515151,56.75757575758579,217.71636363636375,61.371212121212125,1437.929999999999,8.826997245188126,7.348155467721794,185.90833333333333,7.2950336700326135,0.9063360881543571,327.19272727272767,15.396758280472158,58.698564593248165,159.64121212121253,0.23636363636363636,39.657483930210674,74.6139
35494392,A,578.0587949466019,666.100853039528,197.1428571430226,4303.364431486881,51.37859225323201,196.05481049562678,54.658345481049565,1274.6632653061235,7.918632388025881,6.8544521139921555,173.41763848396502,3.9002267573676384,0.7553670818977674,328.2857142857145,14.73388026306409,50.12045419666577,159.74810495626872,0.5422740524781341,35.86005830903998,74.4534
37494370,B,7785.781710914839,562.7695837432697,330.87949306259526,4233.614306784661,32.77426604859,99.5716814159292,25.469210914454276,854.3761061946909,3.917270045602634,92.3215222638104,2335.734513274336,3.2681907571275497,0.49611155805851037,169.09852507374612,14.583247581802135,59.48610464208696,160.10383480826013,0.12389380530973451,18.08348976490303,86.4036
37494378,B,7478.657945736425,544.6220930231171,101.54177433242823,4221.364825581395,64.19573643408685,195.97325581395353,50.15625,1638.827616279068,7.687235729391784,88.67973848699131,2243.5973837209303,4.936611757104195,0.9038054968288393,322.77325581395263,14.371281773926686,57.53212974291799,160.06511627907,0.13372093023255813,35.58668076109411,89.3127
37494386,A,7156.321078431373,524.4444444440012,131.38562091507941,4207.619117647058,63.528011204485495,197.99294117647048,52.552389705882355,1691.969117647055,7.457620320858822,84.85756219484992,2146.896323529412,5.039624183005479,0.9090909090909963,312.90823529411716,14.661422708612003,58.56617647051344,160.30117647058867,0.16176470588235295,37.522281639928345,75.91605
37494386,B,7484.968869731664,544.992550021291,107.17113665385641,4221.5,67.36042692939573,209.49310344827626,52.53681752873563,1641.160344827588,8.059299895514346,88.75457157784705,2245.49066091954,5.468151340994214,0.9064785788924589,334.4873563218385,15.822641005072121,56.91470054441865,160.12873563218457,0.15517241379310345,38.77568791360514,87.5946
37494400,B,7455.539940828254,543.5020819635727,80.76484768791056,4220.5,32.15553677091098,98.50295857988161,25.214497041420117,850.4076923076924,3.8752017213567735,88.40561194655857,2236.661982248521,2.620397764627518,0.5002689618074734,167.3538461538462,14.731663685145607,58.98707567730519,160.27455621301806,0.5532544378698225,17.96754527523224,89.34975
37494408,A,7176.767156862584,525.3660130720161,149.50980392155574,4208.3661764705885,63.93137254903081,198.72705882352952,52.887867647058826,1669.085294117647,7.46296791444144,85.10000581259506,2153.0301470588233,5.578431372547109,0.903743315508108,312.3399999999997,14.712722298214649,58.77089783275181,160.01882352941234,0.5882352941176471,37.810160427804206,73.31025
37494416,B,7833.068627450727,567.5784313724358,40.84313725490423,4236.75,64.03221288513284,194.39294117647069,49.74080882352941,1633.8820588235292,7.637165775417152,92.8822366891343,2349.920588235294,5.707107843134554,0.903743315508108,321.9752941176467,14.835841313263186,59.34249226000597,160.3388235294122,0.5911764705882353,35.27540106951795,83.7024
37494420,A,7343.437803693119,534.8148148150042,297.7216283339473,4214.617346938776,64.8535332500325,204.2588921282797,54.26749271137026,1662.537026239065,7.6602173336897375,87.07633759320976,2203.031341107872,5.084629089729013,0.9064404982773199,318.8816326530615,14.697945623427376,57.94844253485911,160.1959183673474,0.5889212827988338,38.818800247367975,76.55505
37494420,B,7780.828460039179,562.592592592999,326.3374485596049,4233.366959064328,63.95293790028176,194.49824561403503,49.779788011695906,1644.4429824561403,7.648192450838732,92.26278806370985,2334.248538011696,5.056855100713605,0.9037745879852009,319.0771929824559,14.553923568605795,58.37180670971361,160.27134502924028,0.14619883040935672,35.378344852025094,87.52425
37494428,A,7160.928143712875,524.6251940561984,135.56442670216768,4207.866766467066,32.32534930139855,101.32814371257484,26.875935628742514,874.1488023952103,3.8370985302141363,84.91219142741562,2148.2784431137725,3.501330671988351,0.4953728905825211,170.18802395209565,14.949867706442765,60.005515285160314,160.29700598802444,0.12874251497005987,19.157140264924813,76.7448
